id,gid,recording,medium,position,number,name,artist_credit,length,edits_pending,last_updated
2288345,612cfa36-5954-30fa-b967-c84e282c4599,2735551,917934,1,1,Curve of the Earth,170912,,0,2011-05-16 18:08:20.288158+02
2423589,e621c308-dacc-3c0e-aba0-2b296ffa43c3,2899487,1037917,1,1,Love Is On Our Side Again,20422,243666,0,2011-05-16 18:08:20.288158+02
2423597,ce9131af-8ccb-3fe5-b2f0-0fac9b1345a3,2899495,1037917,9,9,If I Ever Needed You (I Need You Now),20422,226306,0,2011-05-16 18:08:20.288158+02
2553343,c1d273ec-5178-3786-963d-566af7f00aca,8672665,683929,1,1,Laisse-moi t'aimer,51778,203493,0,2011-06-18 01:00:09.236807+02
2553345,b2727843-417c-3b50-98aa-16d41647067f,3062916,683929,3,3,C'est ma prière,51778,185600,0,2011-05-16 18:08:20.288158+02
2553347,fc71ce84-bd0c-3b19-8492-cc4cf00551da,11177649,683929,5,5,"Tout donné, tout repris",51778,215426,0,2011-06-18 01:00:13.319616+02
2553348,6f7484c5-9144-3e6d-8e98-aed13916384a,12152631,683929,6,6,My Way,51778,240733,0,2011-06-18 01:00:14.682322+02
2553350,811557f5-b570-395e-a2bb-2b2a7d6070ef,3062921,683929,8,8,À corps perdu,51778,209400,0,2011-05-16 18:08:20.288158+02
2553353,1c9f0332-15f8-310c-ab6e-085a0d1850ae,3062924,683929,11,11,Mais dans la lumière,51778,217866,0,2011-05-16 18:08:20.288158+02
2553357,6454902d-d954-3308-9aff-d3a7fc6da72a,11292285,683929,15,15,Felicita,51778,150266,0,2011-06-18 01:00:10.326396+02
2553358,e5b4bc06-9079-398a-ae7f-2e732e614e69,3062929,683929,16,16,Das ist mein Lied,51778,149427,0,2011-05-16 18:08:20.288158+02
2910076,312807c2-9ef2-3b4e-8c1a-96aa80d83bbd,3501144,934230,2,2,Don't Turn Me On,11340,189706,0,2011-05-16 18:08:20.288158+02
3438747,3af58f63-5b4a-3906-8ae8-1f801ab5da76,4164535,483428,2,2,Black Betty (version album),11340,238893,0,2011-05-16 18:08:20.288158+02
3747926,0d2b68db-7d78-35d8-b2b1-c19b01d7c7cf,4554727,960349,4,4,Tair Morwynig (Three Nursemaids),199457,,0,2011-05-16 18:08:20.288158+02
3747929,552c6f55-1a8f-3a94-9845-1ea1508e3d69,4554730,960349,7,7,Branwen yn Iwerddon (Branwen in Ireland),199457,,0,2011-05-16 18:08:20.288158+02
3747930,a8e28ca4-d80f-3ec1-a072-9e98bde3d94f,4554731,960349,8,8,Pen Bran (Bran's Head),199457,,0,2011-05-16 18:08:20.288158+02
3747942,e7f4e134-97e3-3c76-be73-851fd971c3fd,4554743,960349,20,20,Marwolaeth Gronw (Death of Gronw),199457,,0,2011-05-16 18:08:20.288158+02
3808817,9239e4f9-fae4-3293-bdd4-7696659e3780,4632434,269763,5,5,A Concept From Fire,212213,174000,0,2011-05-16 18:08:20.288158+02
3808819,60da3526-15d6-3642-9960-f4568d86cf30,4632436,269763,7,7,The Cycle,212213,209000,0,2011-05-16 18:08:20.288158+02
3808820,ba8272b4-fd37-30e3-92bf-7cae9ca5282a,4632437,269763,8,8,Into Another Life,212213,238000,0,2011-05-16 18:08:20.288158+02
3879527,8438418f-6a89-35f3-b345-f96a1c30e01c,4721874,380756,2,2,Perfect World,78207,249866,0,2011-05-16 18:08:20.288158+02
3879528,1f02ad8e-dd76-3006-abda-583ba952f3fe,4721875,380756,3,3,One Life To Live,78207,215266,0,2011-05-16 18:08:20.288158+02
3879530,9d0a029e-db3d-3d7f-8447-5b2049971d7b,4721877,380756,5,5,Wake Me Up!,78207,237200,0,2011-05-16 18:08:20.288158+02
3879533,6e9f8259-501e-3fba-bc90-5dc0e8e3a8d0,4721880,380756,8,8,L'Audioarmonia,78207,227400,0,2011-05-16 18:08:20.288158+02
3879535,87b352af-2145-3345-8b67-3d5488bb02c1,4721882,380756,10,10,12Th Planet,78207,234200,0,2011-05-16 18:08:20.288158+02
3879537,dc99b014-6166-3f1b-a56b-7e51a3f0664f,4721884,380756,12,12,L'Audioarmonia (Extended Version),78207,441400,0,2011-05-16 18:08:20.288158+02
4282224,72ccc6c1-38e6-3686-a232-dc5148d73b2b,5271169,98008,2,2,Secret Weapon,204412,190280,0,2011-05-16 18:08:20.288158+02
4282228,968ecfa1-8113-3aa5-b4a3-c65ec8b6c34b,5271173,98008,6,6,Gimme Back My Wig,6075,210026,0,2011-05-16 18:08:20.288158+02
4282229,f9441d17-6c35-3e1b-96e9-02728037d181,5271174,98008,7,7,Kind Hearted Woman,325604,218586,0,2011-05-16 18:08:20.288158+02
4282232,3cc9a1a1-ff17-3bd3-8a43-cb489434b628,5271177,98008,10,10,Ain't Nobody's Business,318914,224106,0,2011-05-16 18:08:20.288158+02
4820085,7fe0025d-0f50-3120-b39a-43f28fcd17f7,5930381,161193,4,4,Nå,187812,342533,0,2011-05-16 18:08:20.288158+02
4820122,08687314-1cc5-37e1-a03b-8b21a055aa07,5930418,161195,2,2,La Garconne,187812,201106,0,2011-05-16 18:08:20.288158+02
4820123,72f2feb6-c2ef-38f0-90fb-9bae061adfda,5930419,161195,3,3,Valencia,187812,149733,0,2011-05-16 18:08:20.288158+02
4820127,12575754-50ea-33a2-aa35-51cbe3573ade,5930423,161195,7,7,Den gamle pige,187812,216373,0,2011-05-16 18:08:20.288158+02
4820129,77a02f85-ade8-3cd6-b673-550b3552c7ec,5930425,161195,9,9,Hvorfor skal de andre have det bedre end vi,187812,195626,0,2011-05-16 18:08:20.288158+02
4820130,31484b9b-5f22-3250-95b2-c13157f0e2ec,5930426,161195,10,10,Nogen gør det aldrig,187812,177466,0,2011-05-16 18:08:20.288158+02
4820142,869ce188-600d-3214-94fb-62b29b518edb,5930438,161195,22,22,Den var ikke ret stor men den var der,187812,181533,0,2011-05-16 18:08:20.288158+02
4861016,91a491b4-d624-3720-8936-7029d22f8431,2233811,166628,3,3,Into Armageddon,79977,277600,0,2011-05-16 18:08:20.288158+02
4861018,e3fb2821-fc39-34e6-8029-ab53e17e964b,5977382,166628,5,5,Die by the Sword,79977,201706,0,2011-05-16 18:08:20.288158+02
4861021,d13a2301-a002-3fde-96e0-035f6ee606d7,2716451,166628,8,8,Ridden With Disease,79977,277826,0,2011-05-16 18:08:20.288158+02
4861022,718b1cc1-5e51-39a0-a506-7e5fea1c95b3,3818802,166628,9,9,Moonchild,79977,279134,0,2011-05-16 18:08:20.288158+02
5109711,47f0a77f-de91-3783-a69c-9d5c98fdddad,6257461,221484,2,2,Come Live With Me Angel,962,390013,0,2011-05-16 18:08:20.288158+02
5109725,220075fa-1384-370f-83d7-a013265553ee,6257461,373542,2,2,Come Live With Me Angel,962,390013,0,2011-05-16 18:08:20.288158+02
5109713,d2a0c20a-d81f-34b4-844f-290e238e6b6a,6257463,221484,4,4,Feel All My Love Inside,962,203826,0,2011-05-16 18:08:20.288158+02
5109727,9369f2ad-7ba3-377a-805d-cccc6d1b55b2,6257463,373542,4,4,Feel All My Love Inside,962,203826,0,2011-05-16 18:08:20.288158+02
5109718,7571e7be-375c-324e-91f7-fa18298112fa,6257468,221484,9,9,Soon I'll Be Loving You Again,962,193826,0,2011-05-16 18:08:20.288158+02
5109732,6cd62584-3058-3f40-b902-e546ffdff6f3,6257468,373542,9,9,Soon I'll Be Loving You Again,962,193826,0,2011-05-16 18:08:20.288158+02
5664778,92fc6f3f-3bf3-3099-b254-91b2487b4e28,6864067,260629,1,1,Scream,985,288346,0,2011-05-16 18:08:20.288158+02
5664782,a61b1c80-623a-3306-b8ef-81c75997d115,6864071,260629,5,5,Raeson Is Treason,113298,226266,0,2011-05-16 18:08:20.288158+02
5664785,b19e2b45-336c-35db-af1b-97753a7f938d,6864074,260629,8,8,Any Minute Now,31292,191386,0,2011-05-16 18:08:20.288158+02
5664787,db07610f-cc2f-31c8-a4e6-0f870e67f174,6864076,260629,10,10,Writing on the Wall,33866,237920,0,2011-05-16 18:08:20.288158+02
5664789,a0154f3c-640e-3070-b7ff-1b39e7acf08e,6864078,260629,12,12,Orion,5025,264213,0,2011-05-16 18:08:20.288158+02
5664792,f49be772-9fed-3097-a068-55c9dc0b6331,6864081,260629,15,15,Crimson Rider,60661,242040,0,2011-05-16 18:08:20.288158+02
5664793,a47601c8-387e-3752-b09e-1acd28568c42,6864082,260629,16,16,Man Machine,41994,212560,0,2011-05-16 18:08:20.288158+02
6112171,5d69904d-16cf-36be-9edd-9428bf39fe90,7345347,312224,4,4,Fanfare,57588,53280,0,2011-05-16 18:08:20.288158+02
6112178,5e04bf22-2dff-32c8-a52c-8f7ee472b7ac,7345354,312224,11,11,Improvisation N.2,57588,282733,0,2011-05-16 18:08:20.288158+02
6123734,f1846d87-1582-38a2-9746-de727731aa87,7358170,313356,3,3,"Symphony No. 13, BVN 319 ""Undertro"": Andante -",471912,482426,0,2011-05-16 18:08:20.288158+02
6123736,40e6597d-b71e-3027-8489-ec860aa3797f,7358172,313356,5,5,"Symphony No. 13, BVN 319 ""Undertro"": Langsomt - Temmelig hurtigt (Slow - Rather Fast) -",471912,250613,0,2011-05-16 18:08:20.288158+02
6123738,b1306c48-e8bf-3360-bf7c-f347d0313da0,7358174,313356,7,7,"Symphony No. 13, BVN 319 ""Undertro"": Elegant! (Elegant!) -",471912,134066,0,2011-05-16 18:08:20.288158+02
6123742,84f7a952-621d-3e23-876e-32ae418f7ae9,7358178,313356,11,11,"Symphony No. 14, BVN 336 ""Morgenen"": III. Marmorkirken ringer (The Marble Church Rings)",471912,320320,0,2011-05-16 18:08:20.288158+02
6123743,b8a551a8-c6c6-3d53-a519-53955760ae7c,7358179,313356,12,12,"Symphony No. 14, BVN 336 ""Morgenen"": IV. De trætte står op til livet (The Tired Get Up for Life)",471912,323466,0,2011-05-16 18:08:20.288158+02
7134497,232211cb-1cd0-3f2b-bbb7-8978fd3ddecf,8445961,439759,2,2,Objective One,157129,,0,2011-05-16 18:08:20.288158+02
7319029,9530a1eb-6d5c-3ca7-9d4a-975a14f409a6,8642240,991774,3,3,On parle des yeux,175650,233000,0,2011-05-16 18:08:20.288158+02
7319031,c6af17a5-acfc-35a4-8585-e667ec81de24,8642242,991774,5,5,Ces femmes voilées,175650,235000,0,2011-05-16 18:08:20.288158+02
7319034,70d58095-bbac-331a-9944-ded3575b4cbe,8642245,991774,8,8,Dans l'eau de mes yeux verts,175650,235000,0,2011-05-16 18:08:20.288158+02
7319035,4238a63b-7972-3eb8-99d3-5fd8e3465db1,8642246,991774,9,9,Est-ce que tu m'aimes encore ?,175650,203000,0,2011-05-16 18:08:20.288158+02
8378165,196b735e-c99e-3247-ad1f-97d5aa00ac5a,9788992,586791,1,1,Air Brake,196143,42000,0,2011-05-16 18:08:20.288158+02
8378167,50b98707-2cf2-313a-85e6-abb0f99f651c,9788994,586791,3,3,Wagga,89460,124000,0,2011-05-16 18:08:20.288158+02
8378171,8aaf8a40-fcf0-352f-bd4c-74b596c63f84,9788998,586791,7,7,Contigo,403795,308000,0,2011-05-16 18:08:20.288158+02
8378172,39683053-195b-3117-9c9e-8599f7be0830,9788999,586791,8,8,The Birth of Double H,455273,204000,0,2011-05-16 18:08:20.288158+02
8378174,a931e1c0-a5f7-3909-a0d2-a9477cc97b12,9789001,586791,10,10,In My Soul,645347,296000,0,2011-05-16 18:08:20.288158+02
8378176,cc765f9c-d1e6-39d8-aba3-464192921b97,9789003,586791,12,12,Eyeball,328322,176000,0,2011-05-16 18:08:20.288158+02
8802794,5da71fab-77e6-3c76-a4de-b650905b93dc,10238872,856274,3,3,Haust,132349,164466,0,2011-05-16 18:08:20.288158+02
8802802,e9f4a09e-5278-3a9a-996c-1011e0467d51,10238880,856274,11,11,Fager kveldsol,132349,141466,0,2011-05-16 18:08:20.288158+02
8802803,97f1986a-7441-3c3e-b7cc-a0078344819f,10238881,856274,12,12,Ein landsby,132349,262960,0,2011-05-16 18:08:20.288158+02
8877435,93ebfaa0-2e08-3df6-a938-e6962ca7a71d,10320238,632380,1,1,אגדת 21,153623,,0,2011-05-16 18:08:20.288158+02
8877441,0e1d3b03-d0d1-33ff-829a-88a6246a5ed4,10320244,632380,7,7,"בית חרושת ""קופי"" בית חרושת לחוטים",153623,,0,2011-05-16 18:08:20.288158+02
8877447,a0be3463-7e32-3b19-a47e-ca1a4f3994b8,10320250,632380,13,13,סיטואציה,153623,,0,2011-05-16 18:08:20.288158+02
8942123,16a1fd9a-a8d5-3e39-a817-b8bd35c9303d,10389432,640088,7,7,Asthmatic Lion (Mexcore Flu-Nk remix by Toy Selectah),136847,250906,0,2011-05-16 18:08:20.288158+02
8942126,c0ba7a11-be94-3e2d-a133-6844555e796f,10389435,640088,10,10,Itzuliko Naiz (Angel Katarain remix),136847,326773,0,2011-05-16 18:08:20.288158+02
8942128,66239eb3-fd33-3d1c-b644-582339d49a99,10389437,640088,12,12,Simulakroa (Selector Matanzas remix),136847,312240,0,2011-05-16 18:08:20.288158+02
9959302,d1d53f36-5fb8-36ed-ad0e-53ed60ec8f54,11485612,742104,9,9,Jumping Jack Whiplash,60455,312000,0,2011-05-16 18:08:20.288158+02
9959310,469de1a0-9160-3464-a974-4273d8a57d6f,11485631,742106,6,6,Livin' With Fritction,60455,332000,0,2011-05-16 18:08:20.288158+02
10109793,c0823671-9bc5-3e69-81b9-cad57cd97fbf,11653738,755916,2,2,Bass Room,754767,386000,0,2011-05-16 18:08:20.288158+02
10109794,2293aa47-b48d-3eef-83c4-68b64003a3c3,11653739,755916,3,3,Rain Broken Dreams,754744,397000,0,2011-05-16 18:08:20.288158+02
10109795,3504b70c-2780-39ba-9e3d-def897db2d95,11653740,755916,4,4,Meteorite,618958,404000,0,2011-05-16 18:08:20.288158+02
10109798,ab95d747-6e46-3d58-8574-5ca4e5e2753c,11653743,755916,7,7,Genius,618950,407000,0,2011-05-16 18:08:20.288158+02
10109800,092551b1-89a7-32cf-8538-ca84ffed54ae,11653745,755916,9,9,Sun Eclipse (IBS Faction remix),618948,510000,0,2011-05-16 18:08:20.288158+02
10619223,9d85de20-b63c-3aa6-aa16-7323ec470789,12215185,811003,3,3,Hey! You Starseed Wanderer,707464,,0,2011-05-16 18:08:20.288158+02
10686837,6a05e363-aec6-324c-8c2f-8d924eaa91b6,12290736,820157,1,1,Es waren drei Gesellen,761525,221240,0,2011-05-16 18:08:20.288158+02
10686840,c50f268c-a0dd-3966-8e84-454263121922,12290739,820157,4,4,"Gottlob, dass ich ein Bauer bin",761525,111333,0,2011-05-16 18:08:20.288158+02
10686844,e6c13c7c-a36c-3f85-a7da-a46bfa9b46df,12290743,820157,8,8,"Herr Wirt, so lösche unsre Brände",761525,133213,0,2011-05-16 18:08:20.288158+02
10686845,b36150aa-b822-3fb0-8cfb-dbfbbc8b452f,12290744,820157,9,9,"Kum, fauler Lenz",761525,120560,0,2011-05-16 18:08:20.288158+02
10686854,92bfa7e2-7c1a-3630-9d33-bca3d94fbd36,12290753,820157,18,18,McPherson,761525,263280,0,2011-05-16 18:08:20.288158+02
6931745,aa854267-311d-363b-b5a4-9a40adc6f01d,8229876,415676,1,1,1,111355,261000,0,2011-06-14 21:38:59.909605+02
6931756,ace8d2ab-4143-3285-8145-4540806bf7b0,8229887,415676,12,12,Free (feat. Onita Boone),42933,168000,0,2011-06-14 21:38:59.909605+02
6931762,3856473e-9ffa-3c2f-affc-46f7deb29ab6,8229893,415676,18,18,Bakerman,111355,415000,0,2011-06-14 21:38:59.909605+02
6931764,22079436-e223-3495-9058-ea75dd40d57f,8229895,415676,20,20,Need You Now,193232,168000,0,2011-06-14 21:38:59.909605+02
11331710,e1930f54-0c86-3f5a-929e-fc55f6ec5638,12889865,1096486,3,3,Falling Star (Dub Mix),48339,405000,0,2011-11-01 06:54:27.361852+01
11331715,348ee44d-3ce1-3ae8-8110-31b74a53778b,12889870,1096486,8,8,Falling Star (Instrumental Mix),48339,411000,0,2011-11-01 06:54:27.361852+01
11713029,53e97650-c29a-306e-a67a-bbd26a92bcae,13168469,1127075,2,2,Кто я,529441,226000,0,2012-01-21 00:06:54.291585+01
11713034,2b5e9e22-22b0-370d-a781-ae6b7ee2528d,13168474,1127075,7,7,Мексика,529441,210000,0,2012-01-21 00:06:54.291585+01
11713036,9817419f-1738-3f07-a768-dc6376f87c5c,13168476,1127075,9,9,Дышу,529441,174000,0,2012-01-21 00:06:54.291585+01
11781394,a4113259-eefb-34d0-9f22-aeae6e57fe7a,13209384,1131649,6,6,Πέφτει χιόνι,219729,,0,2012-02-01 16:16:06.769627+01
12141130,2e135617-a9b2-3290-be57-f424b691acbd,2322701,909660,4,4,Your Blood's Too Thick,158469,206306,0,2012-04-06 00:12:28.492982+02
12744104,14fa49a8-13c9-38d5-b0c2-75896a5c03b4,7865370,370912,5,C2,Cherrypoppers (Tom Clark remix),77940,,0,2012-07-04 20:40:36.538675+02
12744105,401b267c-b004-3c5d-81f9-c7f6cceba270,7865371,370912,6,D,Superpussy (Paul Brtschitsch remix),77940,,0,2012-07-04 20:40:36.538675+02
12861570,2e7440d4-18db-316f-ad5d-699e24cddf0a,13782325,1200892,5,5,Put 'em on the Glass,1154853,211000,0,2013-04-19 20:00:24.079323+02
12861571,a2b18f96-610c-3e74-a024-a6b216f1626b,13782326,1200892,6,6,Posin' Like a Playa,1154853,266000,0,2013-04-19 20:00:24.079323+02
12861577,bac50bed-0e7a-3ec4-9a20-953ec5e9a27a,13782332,1200892,12,12,I Checks My Bank,1154853,248000,0,2013-04-19 20:00:24.079323+02
12861579,f710ed38-5c0f-32b8-85af-b3483020b9d4,13782334,1200892,14,14,Beepers,1154853,255000,0,2013-04-19 20:00:24.079323+02
13277771,e6cf598f-5500-3946-969c-70bb49812804,14006987,1225237,1,1,Bong,470869,362000,0,2012-09-20 10:30:49.895005+02
13374135,ec6277e5-326f-3ff2-9d13-afe9ed663a58,14066361,1232006,2,2,Braindustry,977507,226000,0,2012-10-08 19:49:27.166865+02
13374139,03e66bc4-a929-36a1-8080-059e80aea4cd,14066365,1232006,6,6,Electroshock,977507,323000,0,2012-10-08 19:49:27.166865+02
13374140,9187db3d-5615-3b64-bb02-f9074585f2fe,14066366,1232006,7,7,Hypnodisc,977507,408000,0,2012-10-08 19:49:27.166865+02
13374147,661ebfad-f616-3f9c-809f-8b9a285cbae0,14066373,1232007,4,4,Schizophreak,977507,366000,0,2012-10-08 19:49:27.166865+02
13374148,c5e31040-0d83-313c-a08e-9431aa0b1537,14066374,1232007,5,5,Skeletons on Batteries,977507,365000,0,2012-10-08 19:49:27.166865+02
13510015,f54f996e-112a-351b-a725-96231c662bee,3972391,326695,6,6,Shimmy Shimmy Ya (extended a cappella),841922,207000,0,2012-10-29 12:38:49.701452+01
14196545,c7aaa2f4-70d2-3054-b8ef-c48efeb423ac,14583482,1287761,2,2,Dawning on the Red Streets [radio edit],826231,276000,0,2013-02-12 05:28:56.080463+01
14380921,ccb10b46-135f-36ec-ae3b-4cf4074338fb,11152096,703604,4,4,"Symphony no. 8 in E-flat major ""Symphony of a Thousand"": Teil I, Bar 169. Tempo I. Allegro impetouso",10293,80773,0,2013-03-14 18:53:13.800592+01
14380931,4e6be008-e2cf-3aad-9763-dfd3e173acb1,11152106,703604,14,14,"Symphony no. 8 in E-flat major ""Symphony of a Thousand"": Teil II, Bar Bar 384/385. ""Gerettet ist das edle Glied"" (Chor der Engel) - ""Hände verschlinget euch"" (Chor seliger Knaben)",10293,57466,0,2013-03-14 18:53:13.800592+01
14380933,02ef1c86-399d-3ba4-8c9d-4c2f6b6030b8,11152108,703604,16,16,"Symphony no. 8 in E-flat major ""Symphony of a Thousand"": Teil II, Bar 540. ""Uns bleibt ein Erdenrest"" (Chor vollendeteren Engel)",10293,104760,0,2013-03-14 18:53:13.800592+01
14380934,96cab6d8-5d31-3a98-8f7d-0c2378445a2e,11152109,703604,17,17,"Symphony no. 8 in E-flat major ""Symphony of a Thousand"": Teil II, Bar 580. ""Ich spür' soeben, nebelnd um Felsenhöhe'"" (Die jüngeren Engel) - ""Freudig empfangen frei"" (Chor seliger Knaben) - ""Hier ist die Aussicht frei"" (Doctor Marianus)",10293,67266,0,2013-03-14 18:53:13.800592+01
14380935,775e1a98-7246-3884-a622-98afcc444a22,11152110,703604,18,18,"Symphony no. 8 in E-flat major ""Symphony of a Thousand"": Teil II, Bar 639. ""Höchste Herrscherin in der Welt"" (Doctor Marianus)",10293,226800,0,2013-03-14 18:53:13.800592+01
14380939,80b848f7-7dad-3bae-9d41-79460dab9867,11152114,703604,22,22,"Symphony no. 8 in E-flat major ""Symphony of a Thousand"": Teil II, Bar 1138. ""Er überwächst uns schon"" (Selige Knaben) - ""Vom edlen Geisterchor umgeben"" (Una poenitentium)",10293,170266,0,2013-03-14 18:53:13.800592+01
14666031,c737c8ff-c507-3a6b-987f-c88247c7cc52,14869547,1322427,4,4,Blind Journey,1159548,220000,0,2013-05-01 17:30:58.849982+02
14666032,45cd720c-f0c4-373d-beae-7a2d034549ac,14869548,1322427,5,5,Through The Steel And Into The Nether,1159548,682000,0,2013-05-01 17:30:58.849982+02
14737887,2e904fd3-d63c-38a8-8d35-f03fcd678ae2,8229817,415670,3,3,Streamline (Guiseppe Ottavani remix),540526,274000,0,2013-05-12 20:29:30.830067+02
14737888,1b6bd38c-c281-3fac-940f-c458976a3e9b,8229818,415670,4,4,Samurai (vs. Suzy Solar),501086,261000,0,2013-05-12 20:29:30.830067+02
14737892,48da56cd-668c-34f0-9ad5-a0e0f744f225,8229822,415670,8,8,Blue Sunshine,260494,282000,0,2013-05-12 20:29:30.830067+02
14737895,740f605f-27d0-38c1-93af-5bac74fc9e64,8229825,415670,11,11,All I Need,839572,245000,0,2013-05-12 20:29:30.830067+02
14737898,865ea577-30d8-33cf-823f-f8a460804a86,14905313,415670,14,14,Control Freak (Sander van Doorn remix),51840,269000,0,2013-05-12 20:29:30.830067+02
14737902,59a1e427-41d4-32a0-95bf-88307257c49d,8229832,415670,18,18,Move Alone,181957,278000,0,2013-05-12 20:29:30.830067+02
14914582,326dc7bd-13a9-406e-b8f0-c0a05dbc8afc,2877793,1336399,3,3,Welldone,187353,224000,0,2013-06-05 18:46:24.529824+02
15237414,2c2b3d5c-8320-4343-b491-227d1f6f7938,547852,1361156,2,2,Come Live With Me Angel,962,390173,0,2013-08-16 05:25:39.347826+02
15237416,e01a8c37-717a-4de5-9e4f-cc8f5ed3153d,547854,1361156,4,4,Feel All My Love Inside,962,202693,0,2013-08-16 05:25:39.347826+02
15237421,aafc84f4-bd07-4d59-a044-0560a642f4e8,547859,1361156,9,9,Soon I'll Be Loving You Again,962,195280,0,2013-08-16 05:25:39.347826+02
15255150,699ae665-aae6-413d-82a8-ba319c2ceeef,15194512,1362825,7,7,"""Nun lob, meine Seel, den Herren"", SWV 41",1206709,415000,0,2013-08-17 20:20:17.387859+02
15255151,b69d1022-4b36-4488-86de-30531137a809,15194513,1362825,8,8,"""Zion spricht: der Herr hat mich verlassen"", SWV 46",1206709,442000,0,2013-08-17 20:20:17.387859+02
